genres_expanded_id,id,track_uri,track_name,artist_id,artist_name,artist_uri,key,level_7,genres_albums
7945,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,Savior,6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Savior:Rise Against,2,hardcore punk
7946,1vcxF91pWs9uNwDROuiCPB,spotify:track:1vcxF91pWs9uNwDROuiCPB,Savior,6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Savior:Rise Against,3,punk
7947,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me - Single Mix:Mike Posner,0,dance pop
7948,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me - Single Mix:Mike Posner,1,edm
7949,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me - Single Mix:Mike Posner,2,pop
7950,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Cooler Than Me - Single Mix:Mike Posner,3,pop rap
7951,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,0,contemporary r&b
7952,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,1,hip hop
7953,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,2,hip pop
7954,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,3,neo soul
7955,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,4,quiet storm
7956,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,5,r&b
7957,125dAqUSmX1nOG50fBz9vb,spotify:track:125dAqUSmX1nOG50fBz9vb,Beauty,1255GTUKNCLCTvH9ctD4cT,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,Beauty:Dru Hill,6,urban contemporary
7958,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,0,art pop
7959,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,1,candy pop
7960,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,2,dance pop
7961,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,3,electropop
7962,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,4,metropopolis
7963,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,5,pop
7964,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,6,post-teen pop
7965,11M8c9SHQYpd8DOrmcu25k,spotify:track:11M8c9SHQYpd8DOrmcu25k,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Beg For You (feat. Rina Sawayama):Charli XCX,7,uk pop
7966,0iNZGC211wst3VjtobNnC5,spotify:track:0iNZGC211wst3VjtobNnC5,Family Line,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,Family Line:Conan Gray,0,bedroom pop
7967,0iNZGC211wst3VjtobNnC5,spotify:track:0iNZGC211wst3VjtobNnC5,Family Line,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,Family Line:Conan Gray,1,pop
7968,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,0,gangster rap
7969,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,1,hip hop
7970,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,2,pop rap
7971,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,3,rap
7972,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,4,southern hip hop
7973,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,5,trap
7974,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Collard Greens:ScHoolboy Q,6,underground hip hop
7975,6YuFv5d7iGeNnFMu6xphZl,spotify:track:6YuFv5d7iGeNnFMu6xphZl,Sober,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Sober:Childish Gambino,0,atl hip hop
7976,6YuFv5d7iGeNnFMu6xphZl,spotify:track:6YuFv5d7iGeNnFMu6xphZl,Sober,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Sober:Childish Gambino,1,hip hop
7977,6YuFv5d7iGeNnFMu6xphZl,spotify:track:6YuFv5d7iGeNnFMu6xphZl,Sober,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Sober:Childish Gambino,2,pop
7978,6YuFv5d7iGeNnFMu6xphZl,spotify:track:6YuFv5d7iGeNnFMu6xphZl,Sober,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Sober:Childish Gambino,3,rap
7979,6eQARsls2o0rLd6ee12Z5c,spotify:track:6eQARsls2o0rLd6ee12Z5c,Caviar,5sWHDYs0csV6RS48xBl0tH,Two Feet,spotify:artist:5sWHDYs0csV6RS48xBl0tH,Caviar:Two Feet,0,indie poptimism
7980,6eQARsls2o0rLd6ee12Z5c,spotify:track:6eQARsls2o0rLd6ee12Z5c,Caviar,5sWHDYs0csV6RS48xBl0tH,Two Feet,spotify:artist:5sWHDYs0csV6RS48xBl0tH,Caviar:Two Feet,1,modern rock
7981,6eQARsls2o0rLd6ee12Z5c,spotify:track:6eQARsls2o0rLd6ee12Z5c,Caviar,5sWHDYs0csV6RS48xBl0tH,Two Feet,spotify:artist:5sWHDYs0csV6RS48xBl0tH,Caviar:Two Feet,2,pop
7982,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,0,dirty south rap
7983,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,1,gangster rap
7984,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,2,hip hop
7985,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,3,pop rap
7986,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,4,rap
7987,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,5,southern hip hop
7988,0nq6sfr8z1R5KJ4XUk396e,spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Stay Schemin:Rick Ross,6,trap
7989,5Py8zRKGkZvgHniVVtvNCN,spotify:track:5Py8zRKGkZvgHniVVtvNCN,All Around Me,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,All Around Me:Justin Bieber,0,canadian pop
7990,5Py8zRKGkZvgHniVVtvNCN,spotify:track:5Py8zRKGkZvgHniVVtvNCN,All Around Me,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,All Around Me:Justin Bieber,1,pop
7991,1AHf5FSofKcUw8tyKkccKF,spotify:track:1AHf5FSofKcUw8tyKkccKF,do u even miss me at all?,5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,spotify:artist:5i4BaWy8YIun1u3RXwmlWn,do u even miss me at all?:gianni & kyle,0,indie pop rap
7992,1AHf5FSofKcUw8tyKkccKF,spotify:track:1AHf5FSofKcUw8tyKkccKF,do u even miss me at all?,5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,spotify:artist:5i4BaWy8YIun1u3RXwmlWn,do u even miss me at all?:gianni & kyle,1,pop
7993,1AHf5FSofKcUw8tyKkccKF,spotify:track:1AHf5FSofKcUw8tyKkccKF,do u even miss me at all?,5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,spotify:artist:5i4BaWy8YIun1u3RXwmlWn,do u even miss me at all?:gianni & kyle,2,pop rap
7994,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,0,hip hop
7995,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,1,miami hip hop
7996,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,2,pop rap
7997,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,3,rap
7998,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,4,southern hip hop
7999,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby):DJ Khaled,5,trap
8000,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Infinity:Jaymes Young,0,indie poptimism
8001,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Infinity:Jaymes Young,1,modern rock
8002,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,Infinity:Jaymes Young,2,pop
8003,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,0,hip hop
8004,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,1,philly rap
8005,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,2,pop rap
8006,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,3,rap
8007,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,4,southern hip hop
8008,0bLwBXrMd3z96utPHeuQDK,spotify:track:0bLwBXrMd3z96utPHeuQDK,On the Regular,20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,On the Regular:Meek Mill,5,trap
8009,5CYneqvyI2cbjwepvXh0iJ,spotify:track:5CYneqvyI2cbjwepvXh0iJ,Tu Hai Kahan,4CRRD5RszczC9kVdnJeM7E,Ishaan Kaushik,spotify:artist:4CRRD5RszczC9kVdnJeM7E,Tu Hai Kahan:Ishaan Kaushik,0,genre not available
8010,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,0,dance pop
8011,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,1,edm
8012,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,2,house
8013,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,3,pop dance
8014,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,4,pop edm
8015,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,5,tropical house
8016,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,Do It All Again,1ocnIbhFWM9bSPrd7Hu4zF,Punctual,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,Do It All Again:Punctual,6,uk dance
8017,6iOvnACn4ChlAw4lWUU4dd,spotify:track:6iOvnACn4ChlAw4lWUU4dd,Go To Town,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,Go To Town:Doja Cat,0,dance pop
8018,6iOvnACn4ChlAw4lWUU4dd,spotify:track:6iOvnACn4ChlAw4lWUU4dd,Go To Town,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,Go To Town:Doja Cat,1,pop
8019,1UZUD4ZD4b9fzftCfhLxQA,spotify:track:1UZUD4ZD4b9fzftCfhLxQA,Love Will Tear Us Apart (Lullaby Rendition),6dnGWqFchmCpwCE47YtG7d,Jammy Jams,spotify:artist:6dnGWqFchmCpwCE47YtG7d,Love Will Tear Us Apart (Lullaby Rendition):Jammy Jams,0,lullaby
8020,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Thinking out Loud:Ed Sheeran,0,pop
8021,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Thinking out Loud:Ed Sheeran,1,uk pop
8022,5WPRfVAQlrx1wIhyt19ncA,spotify:track:5WPRfVAQlrx1wIhyt19ncA,Boohey Bariyan,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,spotify:artist:24X1z32aFn59XU4P9Vh9gP,Boohey Bariyan:Hadiqa Kiani,0,afghan pop
8023,5WPRfVAQlrx1wIhyt19ncA,spotify:track:5WPRfVAQlrx1wIhyt19ncA,Boohey Bariyan,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,spotify:artist:24X1z32aFn59XU4P9Vh9gP,Boohey Bariyan:Hadiqa Kiani,1,classic pakistani pop
8024,5WPRfVAQlrx1wIhyt19ncA,spotify:track:5WPRfVAQlrx1wIhyt19ncA,Boohey Bariyan,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,spotify:artist:24X1z32aFn59XU4P9Vh9gP,Boohey Bariyan:Hadiqa Kiani,2,ghazal
8025,5WPRfVAQlrx1wIhyt19ncA,spotify:track:5WPRfVAQlrx1wIhyt19ncA,Boohey Bariyan,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,spotify:artist:24X1z32aFn59XU4P9Vh9gP,Boohey Bariyan:Hadiqa Kiani,3,pakistani pop
8026,5WPRfVAQlrx1wIhyt19ncA,spotify:track:5WPRfVAQlrx1wIhyt19ncA,Boohey Bariyan,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,spotify:artist:24X1z32aFn59XU4P9Vh9gP,Boohey Bariyan:Hadiqa Kiani,4,sufi
8027,6MEDfjHxnVNcYmHe3mM6L2,spotify:track:6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Sweet Life:Frank Ocean,0,hip hop
8028,6MEDfjHxnVNcYmHe3mM6L2,spotify:track:6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Sweet Life:Frank Ocean,1,lgbtq+ hip hop
8029,6MEDfjHxnVNcYmHe3mM6L2,spotify:track:6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Sweet Life:Frank Ocean,2,neo soul
8030,6I74QpdGxj1i1oTvEC5PXx,spotify:track:6I74QpdGxj1i1oTvEC5PXx,Panchhi Banoon Udti Phiroon,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,Panchhi Banoon Udti Phiroon:Lata Mangeshkar,0,classic bollywood
8031,6I74QpdGxj1i1oTvEC5PXx,spotify:track:6I74QpdGxj1i1oTvEC5PXx,Panchhi Banoon Udti Phiroon,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,Panchhi Banoon Udti Phiroon:Lata Mangeshkar,1,desi pop
8032,6I74QpdGxj1i1oTvEC5PXx,spotify:track:6I74QpdGxj1i1oTvEC5PXx,Panchhi Banoon Udti Phiroon,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,Panchhi Banoon Udti Phiroon:Lata Mangeshkar,2,filmi
8033,6I74QpdGxj1i1oTvEC5PXx,spotify:track:6I74QpdGxj1i1oTvEC5PXx,Panchhi Banoon Udti Phiroon,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,Panchhi Banoon Udti Phiroon:Lata Mangeshkar,3,lata
8034,6AqwH2Y9FJwhUE2dCSkw1u,spotify:track:6AqwH2Y9FJwhUE2dCSkw1u,5 Foot 9,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,spotify:artist:3BEV5FcxOtkQJ7lLRKMh3V,5 Foot 9:Tyler Hubbard,0,contemporary country
8035,6AqwH2Y9FJwhUE2dCSkw1u,spotify:track:6AqwH2Y9FJwhUE2dCSkw1u,5 Foot 9,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,spotify:artist:3BEV5FcxOtkQJ7lLRKMh3V,5 Foot 9:Tyler Hubbard,1,country
8036,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Count Me Out:Kendrick Lamar,0,conscious hip hop
8037,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Count Me Out:Kendrick Lamar,1,hip hop
8038,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Count Me Out:Kendrick Lamar,2,rap
8039,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Count Me Out:Kendrick Lamar,3,west coast rap
