id,track_uri,track_name,artist_id,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key
1cxttvflVlYD4QA34tR5Yj,spotify:track:1cxttvflVlYD4QA34tR5Yj,High Enough - RAC Remix,0pCNk4D3E2xtszsm6hMsWr,K.Flay,spotify:artist:0pCNk4D3E2xtszsm6hMsWr,0.24,0.324,0.681,0.354,0.0783,-4.697,0.0373,132.993,0.294,High Enough - RAC Remix:K.Flay
3Bi50CIlRxHpY8pT2zNHmD,spotify:track:3Bi50CIlRxHpY8pT2zNHmD,Rooftop,6UWui6Csqc1ywqnDzjOWnk,Kid Travis,spotify:artist:6UWui6Csqc1ywqnDzjOWnk,0.957,0.309,0.341,0.0915,0.359,-9.919,0.0588,82.81,0.525,Rooftop:Kid Travis
0EJ3Kofm9hYq3hL4VZ881G,spotify:track:0EJ3Kofm9hYq3hL4VZ881G,Big Energy (feat. DJ Khaled) - Remix,3MdXrJWsbVzdn6fe5JYkSQ,Latto,spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ,0.0421,0.87,0.775,1.8e-06,0.14,-3.703,0.0865,106.001,0.792,Big Energy (feat. DJ Khaled) - Remix:Latto
1Xwh83YOFQARZ3QXscP123,spotify:track:1Xwh83YOFQARZ3QXscP123,I Was Made For Loving You,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,spotify:artist:1vSN1fsvrzpbttOYGsliDr,0.346,0.417,0.349,0.0,0.0963,-11.984,0.0285,145.505,0.198,I Was Made For Loving You:Tori Kelly
0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.0509,0.781,0.728,1.94e-06,0.257,-4.981,0.0621,102.99,0.395,Bitch Better Have My Money:Rihanna
3ZqqHOM10rD7y3G6bxDXTv,spotify:track:3ZqqHOM10rD7y3G6bxDXTv,Just A Notion,0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,0.259,0.584,0.795,0.000361,0.302,-5.705,0.0287,131.997,0.83,Just A Notion:ABBA
5P9gtOtId7RoyakIvlPGwM,spotify:track:5P9gtOtId7RoyakIvlPGwM,Neray Neray Vas,1Z6C3R1dyF4aTvBofGXGfp,Soch the Band,spotify:artist:1Z6C3R1dyF4aTvBofGXGfp,0.1,0.736,0.492,0.0,0.056,-8.737,0.208,174.009,0.679,Neray Neray Vas:Soch the Band
1Agl3YCXpBcPspuXobCB2d,spotify:track:1Agl3YCXpBcPspuXobCB2d,2 AM,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,spotify:artist:0vRvGUQVUjytro0xpb26bs,0.279,0.673,0.487,0.0,0.144,-7.011,0.239,160.216,0.192,2 AM:Arizona Zervas
4NTnsmgHxlu92IlJqFwvoz,spotify:track:4NTnsmgHxlu92IlJqFwvoz,Around the World,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,0.00356,0.956,0.795,0.889,0.0906,-5.311,0.15,121.294,0.841,Around the World:Daft Punk
5WTxbyWTpoqhdxEN2szOnl,spotify:track:5WTxbyWTpoqhdxEN2szOnl,Everybody (Backstreet's Back) - Extended Version,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,0.00609,0.792,0.81,0.000153,0.224,-5.198,0.0368,108.054,0.509,Everybody (Backstreet's Back) - Extended Version:Backstreet Boys
4YPHrO0jB8nJCrcSckSwie,spotify:track:4YPHrO0jB8nJCrcSckSwie,Trials,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,spotify:artist:76M2Ekj8bG8W7X2nbx2CpF,0.0711,0.568,0.919,0.0,0.443,-2.206,0.0755,129.802,0.14,Trials:NGHTMRE
7pqZZcz4K6Oitb9G8hXJUG,spotify:track:7pqZZcz4K6Oitb9G8hXJUG,Start a War,1p9Lr8nFJ21Jej6dwMLngp,Klergy,spotify:artist:1p9Lr8nFJ21Jej6dwMLngp,0.57,0.472,0.454,0.00186,0.321,-9.278,0.0584,65.991,0.0391,Start a War:Klergy
4ccM2xBxicGigjLqt6A0YY,spotify:track:4ccM2xBxicGigjLqt6A0YY,Accidentally In Love,0vEsuISMWAKNctLlUAhSZC,Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,0.044,0.554,0.927,3.32e-06,0.0876,-3.641,0.0378,138.0,0.81,Accidentally In Love:Counting Crows
2T3wYgwbqMkI9kk8cFNTFj,spotify:track:2T3wYgwbqMkI9kk8cFNTFj,Muskurahat,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,0.946,0.295,0.359,0.0,0.12,-10.307,0.0292,143.422,0.188,Muskurahat:Arijit Singh
4iy19ZQuXjr2BmGAXt1XyN,spotify:track:4iy19ZQuXjr2BmGAXt1XyN,Mångata,2w0J6UmL0Unhj5yqE7rlfp,Gobi Desert Collective,spotify:artist:2w0J6UmL0Unhj5yqE7rlfp,0.0935,0.659,0.596,0.813,0.157,-10.182,0.0339,113.988,0.0633,Mångata:Gobi Desert Collective
2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,Put Your Head on My Shoulder,7ceUfdWq2t5nbatS6ollHh,Paul Anka,spotify:artist:7ceUfdWq2t5nbatS6ollHh,0.747,0.547,0.335,0.0,0.101,-9.2,0.0307,115.838,0.474,Put Your Head on My Shoulder:Paul Anka
3px2rAPu74ltbkf9eZsZ8h,spotify:track:3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,0.00302,0.562,0.904,0.0,0.0433,-4.947,0.0807,94.481,0.651,Emperor's New Clothes:Panic! At The Disco
3oHkMCVJyOcjg5FhfLc2Rq,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,0.3,0.428,0.754,0.0,0.136,-6.416,0.179,125.948,0.394,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi):A$AP Rocky"
1FMHNVeJ9s1x1l1WlaRs2I,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,0.00228,0.454,0.636,0.0,0.154,-4.731,0.0273,87.89,0.313,It Ends Tonight:The All-American Rejects
1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,0.000866,0.477,0.727,0.0,0.108,-4.053,0.286,150.062,0.227,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk):DJ Khaled
50WeOnXhM1H7AZEeIDoWfZ,spotify:track:50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,0.724,0.321,0.429,9.1e-05,0.0606,-7.073,0.0302,123.419,0.174,Show Yourself:Idina Menzel
14gkWVFMwdxBMyqBw1wmIg,spotify:track:14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,0.0703,0.552,0.599,0.0,0.0986,-5.75,0.0404,161.884,0.0916,safety net (feat. Ty Dolla $ign):Ariana Grande
0qZHExn6HSEYFddrazfZLg,spotify:track:0qZHExn6HSEYFddrazfZLg,Yaad Na Aaye,1dqPqXbxxYtCtLbKeAN2Ss,Akull,spotify:artist:1dqPqXbxxYtCtLbKeAN2Ss,0.67,0.855,0.626,0.0,0.0624,-4.935,0.0498,101.962,0.768,Yaad Na Aaye:Akull
23rdcrD0Eky4vYn2TZidxJ,spotify:track:23rdcrD0Eky4vYn2TZidxJ,Runaway,1WgXqy2Dd70QQOU7Ay074N,AURORA,spotify:artist:1WgXqy2Dd70QQOU7Ay074N,0.63,0.459,0.276,9.5e-05,0.104,-10.339,0.036,114.169,0.128,Runaway:AURORA
2axUpfRiluw1Ou3FLZ1psA,spotify:track:2axUpfRiluw1Ou3FLZ1psA,Tumhen Dillagi,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,0.429,0.636,0.972,5.29e-05,0.101,-1.808,0.228,95.009,0.807,Tumhen Dillagi:Nusrat Fateh Ali Khan
1GCbc1vpkZA2zhjsSFhmHT,spotify:track:1GCbc1vpkZA2zhjsSFhmHT,Fuck You,13saZpZnCDWOI9D4IJhp1f,Lily Allen,spotify:artist:13saZpZnCDWOI9D4IJhp1f,0.0271,0.775,0.904,0.000303,0.06,-4.08,0.0437,130.009,0.84,Fuck You:Lily Allen
1hju1lzW1cq8ua9YuhGi8k,spotify:track:1hju1lzW1cq8ua9YuhGi8k,Tere Bin - Hum Kahan Ke Sachay Thy OST,6v5vYOydZ5MrA2qr6e4Lkc,Azaan Sami Khan,spotify:artist:6v5vYOydZ5MrA2qr6e4Lkc,0.829,0.373,0.437,0.0038,0.144,-7.591,0.0499,175.711,0.213,Tere Bin - Hum Kahan Ke Sachay Thy OST:Azaan Sami Khan
75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,0.0079,0.825,0.572,0.0,0.113,-6.067,0.0864,141.991,0.568,1400 / 999 Freestyle:Trippie Redd
72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,0.0726,0.31,0.403,9.27e-05,0.139,-13.664,0.0326,134.48,0.466,Space Oddity - 2015 Remaster:David Bowie
78oipuluzODmu9R1vlSL04,spotify:track:78oipuluzODmu9R1vlSL04,Bhar Do Jholi Meri,0sbtGmW8r5bxfXzla8a7eI,Sabri Brothers & Nusrat Fateh Ali Khan,spotify:artist:0sbtGmW8r5bxfXzla8a7eI,0.85,0.438,0.712,0.0,0.408,-7.734,0.25,169.861,0.748,Bhar Do Jholi Meri:Sabri Brothers & Nusrat Fateh Ali Khan
7zQirOExB0VR8yWUOqYeio,spotify:track:7zQirOExB0VR8yWUOqYeio,DOLLA SIGN SLIME (feat. Megan Thee Stallion),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,0.0504,0.923,0.533,0.0,0.102,-6.016,0.262,133.991,0.587,DOLLA SIGN SLIME (feat. Megan Thee Stallion):Lil Nas X
11kDth1aKUEUMq9r1pqyds,spotify:track:11kDth1aKUEUMq9r1pqyds,5% TINT,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,0.173,0.712,0.481,0.0,0.241,-5.415,0.0487,140.0,0.062,5% TINT:Travis Scott
0MMyJUC3WNnFS1lit5pTjk,spotify:track:0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,0.198,0.695,0.575,0.0,0.0614,-6.334,0.116,163.929,0.699,"jealousy, jealousy:Olivia Rodrigo"
2meHtZ7N97pJfvTL4hYtfv,spotify:track:2meHtZ7N97pJfvTL4hYtfv,Insane,246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,0.0597,0.645,0.671,8e-06,0.11,-7.208,0.0459,82.546,0.365,Insane:Post Malone
3NVIEjLyQjAMGS36DJzSyt,spotify:track:3NVIEjLyQjAMGS36DJzSyt,Slip,3k4Tgw8lb1CtDAiErniQu1,JPOLND,spotify:artist:3k4Tgw8lb1CtDAiErniQu1,0.128,0.426,0.577,0.021,0.113,-8.453,0.113,162.015,0.228,Slip:JPOLND
34chhNX59Wo9HMFCsI3K8Y,spotify:track:34chhNX59Wo9HMFCsI3K8Y,Memory,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,0.395,0.434,0.889,0.0,0.273,-5.684,0.0509,113.326,0.845,Memory:Kane Brown
6Y46tOTRhkBamosyuWa6YX,spotify:track:6Y46tOTRhkBamosyuWa6YX,LA FAMA,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,0.947,0.766,0.295,4.44e-05,0.119,-7.893,0.0464,136.016,0.805,LA FAMA:ROSALÍA
0b6wdul3A5sQNpIOv03OxP,spotify:track:0b6wdul3A5sQNpIOv03OxP,Ocean Drive,61lyPtntblHJvA7FMMhi7E,Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,0.00637,0.686,0.718,0.000703,0.119,-5.054,0.0431,115.026,0.557,Ocean Drive:Duke Dumont
45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,Juliet,2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8,0.00346,0.546,0.586,0.00114,0.0562,-8.488,0.0313,131.778,0.364,Juliet:Cavetown
7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,Belly Dancer,5rGrDvrLOV2VV8SCFVGWlj,Imanbek,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,0.0582,0.845,0.797,5.57e-06,0.167,-4.984,0.139,121.985,0.422,Belly Dancer:Imanbek
2mhpmyw6jvbmXGFd44csng,spotify:track:2mhpmyw6jvbmXGFd44csng,Breaking my heart,1PjJ4dEbt9ZfhZmsZoEKph,Vitek,spotify:artist:1PjJ4dEbt9ZfhZmsZoEKph,0.000125,0.466,0.303,0.0,0.0755,-21.918,0.0493,84.247,0.657,Breaking my heart:Vitek
0Nt3UdaA4KrHEUSNwq9nCI,spotify:track:0Nt3UdaA4KrHEUSNwq9nCI,Feel A Way,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,0.0805,0.571,0.564,0.0213,0.193,-8.474,0.0927,74.981,0.408,Feel A Way:H.E.R.
25nzKGDiua1lE9Qo5V19GL,spotify:track:25nzKGDiua1lE9Qo5V19GL,Young Blood,0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous,spotify:artist:0oeUpvxWsC8bWS6SnpU8b9,5.63e-05,0.579,0.865,0.000221,0.649,-4.692,0.0302,104.99,0.358,Young Blood:The Naked And Famous
598rXjOX56aaFLB4fdzjeP,spotify:track:598rXjOX56aaFLB4fdzjeP,Alors On Danse,5NChOzODHzPYNB4iho8Zcy,Joongle,spotify:artist:5NChOzODHzPYNB4iho8Zcy,0.961,0.777,0.432,0.963,0.135,-9.885,0.0587,90.047,0.726,Alors On Danse:Joongle
5GQBgEjXROsHqjhdGY2w3y,spotify:track:5GQBgEjXROsHqjhdGY2w3y,Leela,6gWwKC0laX7pTPjNgrwvQR,Meesha Shafi,spotify:artist:6gWwKC0laX7pTPjNgrwvQR,0.599,0.48,0.243,0.342,0.0837,-11.81,0.0279,134.897,0.0555,Leela:Meesha Shafi
1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,Arcade,3klZnJvYGIbWritVwQD434,Duncan Laurence,spotify:artist:3klZnJvYGIbWritVwQD434,0.818,0.45,0.329,0.00109,0.135,-12.603,0.0441,71.884,0.266,Arcade:Duncan Laurence
147gCksvDRmjG1pO51ZCcf,spotify:track:147gCksvDRmjG1pO51ZCcf,"Twinkle, Twinkle, Little Star",5bdLiUDd0rIMAkT1y6zLaE,Adelmar Borrego,spotify:artist:5bdLiUDd0rIMAkT1y6zLaE,0.996,0.443,0.0248,0.967,0.12,-25.351,0.0622,68.123,0.52,"Twinkle, Twinkle, Little Star:Adelmar Borrego"
0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,0.0588,0.542,0.674,0.0,0.0955,-4.169,0.21,76.388,0.667,Enemies (feat. DaBaby):Post Malone
5LuVOe2vq807QudlBnXoXg,spotify:track:5LuVOe2vq807QudlBnXoXg,You’re Mines Still (feat. Drake),3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,spotify:artist:3KNIG74xSTc3dj0TRy7pGX,0.331,0.615,0.594,0.0,0.117,-5.168,0.113,85.81,0.357,You’re Mines Still (feat. Drake):Yung Bleu
4FyesJzVpA39hbYvcseO2d,spotify:track:4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,0.0652,0.486,0.545,0.00474,0.0642,-7.924,0.0336,150.187,0.0385,Just Wanna Rock:Lil Uzi Vert
77mT8LF6gDOLZNOjUhmwfV,spotify:track:77mT8LF6gDOLZNOjUhmwfV,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow,spotify:artist:7FDlvgcodNfC0IBdWevl4u,0.872,0.545,0.181,0.0035,0.689,-14.698,0.0362,113.221,0.16,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011:James Vincent McMorrow"
5FM2QNQNHT3mKrjMZdJ8Xb,spotify:track:5FM2QNQNHT3mKrjMZdJ8Xb,La Despedida,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,spotify:artist:5sUrlPAHlS9NEirDB8SEbF,0.0156,0.701,0.589,0.0,0.169,-8.463,0.157,99.989,0.229,La Despedida:Alejandro Sanz
6d0wEqM0jJTNv1asKflGGi,spotify:track:6d0wEqM0jJTNv1asKflGGi,Take Me to Church - Live From Spotify London,2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,0.859,0.624,0.217,0.0,0.7,-9.54,0.0481,124.958,0.287,Take Me to Church - Live From Spotify London:Hozier
4CGGIk81BvfCZiscwFP6t0,spotify:track:4CGGIk81BvfCZiscwFP6t0,Sex,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,spotify:artist:7DMveApC7UnC2NPfPvlHSU,0.00451,0.51,0.692,0.0,0.138,-5.825,0.171,102.42,0.209,Sex:Cheat Codes
6tSPMMj1ls3rRoH3dzffKg,spotify:track:6tSPMMj1ls3rRoH3dzffKg,Come Around - Mellowdy Remix,3Wb1mXnd1hXkGwys5m54YC,CARSTN,spotify:artist:3Wb1mXnd1hXkGwys5m54YC,0.378,0.573,0.727,5.4e-05,0.226,-6.249,0.0589,112.07,0.369,Come Around - Mellowdy Remix:CARSTN
4bV5sf2B4hWBBd5HQ8S7KB,spotify:track:4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),spotify:artist:7jLpPyJ5gQxCvwiBsUfFu6,0.129,0.905,0.631,0.0,0.101,-10.06,0.177,105.026,0.751,Nobody Like U:4*TOWN (From Disney and Pixar’s Turning Red)
6pdyvJQkPkwo2WoDH7tFHO,spotify:track:6pdyvJQkPkwo2WoDH7tFHO,Killshot - Slowed + Reverb,1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,spotify:artist:1oPRcJUkloHaRLYx0olBLJ,0.00114,0.624,0.6,0.00134,0.0676,-7.8,0.0383,84.122,0.379,Killshot - Slowed + Reverb:Magdalena Bay
0JM8Y4Bncf1g2bh74PcJtN,spotify:track:0JM8Y4Bncf1g2bh74PcJtN,Kaghazi,2DtZwsXs6iF0xOAF17ziBP,Poor Rich Boy,spotify:artist:2DtZwsXs6iF0xOAF17ziBP,0.643,0.824,0.284,0.0399,0.129,-16.136,0.0393,125.995,0.886,Kaghazi:Poor Rich Boy
6Nit8zUQiZ53JfkLgoID6h,spotify:track:6Nit8zUQiZ53JfkLgoID6h,Head High,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,spotify:artist:2P5sC9cVZDToPxyomzF1UH,0.0969,0.618,0.864,0.0,0.19,-3.838,0.371,169.978,0.597,Head High:Joey Bada$$
0RW1UL8w8rjQkaIaljaFc5,spotify:track:0RW1UL8w8rjQkaIaljaFc5,Photo ID (with Dominic Fike),0NB5HROxc8dDBXpkIi1v3d,Remi Wolf,spotify:artist:0NB5HROxc8dDBXpkIi1v3d,0.192,0.747,0.822,0.0,0.288,-5.15,0.0893,115.937,0.862,Photo ID (with Dominic Fike):Remi Wolf
3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,0.758,Hips Don't Lie (feat. Wyclef Jean):Shakira
22q5fn8ImpbbOOI9dkpztE,spotify:track:22q5fn8ImpbbOOI9dkpztE,Khula Hai Maikhana - Remix,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,0.0849,0.599,0.817,0.0358,0.103,-8.598,0.0388,105.833,0.837,Khula Hai Maikhana - Remix:Nusrat Fateh Ali Khan
33AEwEsU07yG0o7TuW95o8,spotify:track:33AEwEsU07yG0o7TuW95o8,Sarphira,5z64uWhlp31wS6DysFX99p,Udbhav,spotify:artist:5z64uWhlp31wS6DysFX99p,0.374,0.594,0.436,0.0,0.12,-9.492,0.351,108.23,0.449,Sarphira:Udbhav
62C8Bd6EgEOofLZ1COjF3n,spotify:track:62C8Bd6EgEOofLZ1COjF3n,striptease,53k2km8u55n9YaJJB7scjX,carwash,spotify:artist:53k2km8u55n9YaJJB7scjX,0.124,0.693,0.575,0.946,0.102,-8.887,0.0727,130.033,0.728,striptease:carwash
2QACCmKVClu32zGri1hEGj,spotify:track:2QACCmKVClu32zGri1hEGj,Dasht-E-Tanhai,6gWwKC0laX7pTPjNgrwvQR,Meesha Shafi,spotify:artist:6gWwKC0laX7pTPjNgrwvQR,0.11,0.314,0.548,0.0,0.0956,-8.637,0.0377,160.049,0.363,Dasht-E-Tanhai:Meesha Shafi
5lDriBxJd22IhOH9zTcFrV,spotify:track:5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,0.000346,0.465,0.954,5.38e-06,0.573,-4.251,0.044,143.85,0.458,Dirty Little Secret:The All-American Rejects
26AmP3ukYC4Zs9lSGlh55I,spotify:track:26AmP3ukYC4Zs9lSGlh55I,Take me home,78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,spotify:artist:78rUTD7y6Cy67W1RVzYs7t,0.173,0.573,0.66,0.149,0.111,-8.304,0.0609,172.072,0.461,Take me home:PinkPantheress
1IOPDC8MVzSncKYyNaqEUS,spotify:track:1IOPDC8MVzSncKYyNaqEUS,Jhootha,42daDEQTdYaqtHG5sH5HMD,Celina Sharma,spotify:artist:42daDEQTdYaqtHG5sH5HMD,0.0229,0.792,0.743,0.0,0.13,-3.25,0.0656,100.036,0.464,Jhootha:Celina Sharma
3U3J5v3rkx89WnFEQvAJD5,spotify:track:3U3J5v3rkx89WnFEQvAJD5,FIGURES,3KedxarmBCyFBevnqQHy3P,Jessie Reyez,spotify:artist:3KedxarmBCyFBevnqQHy3P,0.811,0.6,0.139,9.5e-06,0.0918,-8.975,0.0464,171.041,0.256,FIGURES:Jessie Reyez
2oFdrFpXDgPcszmfWaKboI,spotify:track:2oFdrFpXDgPcszmfWaKboI,Texas Cyclone,42yf4QkiE9a252krn9OUCb,Sauce Walka,spotify:artist:42yf4QkiE9a252krn9OUCb,0.0638,0.746,0.64,0.0,0.195,-4.466,0.0403,135.957,0.364,Texas Cyclone:Sauce Walka
0NvGVd87SYZnryTcfQPKUO,spotify:track:0NvGVd87SYZnryTcfQPKUO,Kali Kali Zulfon Ke,2kfi47LWmlXzQ3p3kWonfQ,Madhur Sharma,spotify:artist:2kfi47LWmlXzQ3p3kWonfQ,0.726,0.612,0.495,0.0,0.125,-6.699,0.0383,154.03,0.433,Kali Kali Zulfon Ke:Madhur Sharma
3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,SAD!,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,0.473,SAD!:XXXTENTACION
6V1bu6o1Yo5ZXnsCJU8Ovk,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You (feat. Cardi B) - Cardi B Version,04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,0.448,Girls Like You (feat. Cardi B) - Cardi B Version:Maroon 5
7L3borCR5Izc7zJjFpjjhh,spotify:track:7L3borCR5Izc7zJjFpjjhh,La Llorona,3abT87tqQ4Q5PA5nw6CYyH,Ángela Aguilar,spotify:artist:3abT87tqQ4Q5PA5nw6CYyH,0.847,0.808,0.253,4.24e-05,0.229,-7.267,0.0332,122.879,0.274,La Llorona:Ángela Aguilar
2c8rnTWMuOfa1BisGL3ABI,spotify:track:2c8rnTWMuOfa1BisGL3ABI,Holding Out for a Hero - Dance Version,6i78fiwTmtgGhVeyQIdITv,Miki Asakura,spotify:artist:6i78fiwTmtgGhVeyQIdITv,0.0163,0.52,0.874,0.0,0.342,-4.514,0.069,149.909,0.707,Holding Out for a Hero - Dance Version:Miki Asakura
7oDd86yk8itslrA9HRP2ki,spotify:track:7oDd86yk8itslrA9HRP2ki,Die For You - Remix,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.232,0.531,0.525,0.0,0.441,-6.5,0.0671,66.9,0.502,Die For You - Remix:The Weeknd
4OkiWfrZKmmVoILXk8JEtl,spotify:track:4OkiWfrZKmmVoILXk8JEtl,In The Morning,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,0.764,0.44,0.671,0.0,0.212,-10.598,0.477,83.078,0.479,In The Morning:J. Cole
0fX4oNGBWO3dSGUZcVdVV2,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,N95,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,0.377,0.79,0.67,2.32e-06,0.119,-5.527,0.105,139.956,0.408,N95:Kendrick Lamar
