id,track_uri,track_name,artist_id,artist_name,artist_uri,genres_albums,key
1aNOQ8vKCwVq3ZqaKsAldM,spotify:track:1aNOQ8vKCwVq3ZqaKsAldM,Sway With Me,0ervBY5UeqTk1YOatn1Re7,Yossi Azulay,spotify:artist:0ervBY5UeqTk1YOatn1Re7,['mizrahi'],Sway With Me:Yossi Azulay
2GCFcbxm61rSA8gzsDk6NJ,spotify:track:2GCFcbxm61rSA8gzsDk6NJ,Hammer To Fall,1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,"['classic rock', 'glam rock', 'rock']",Hammer To Fall:Queen
1vLPyotXnRlM2EJIHK16LW,spotify:track:1vLPyotXnRlM2EJIHK16LW,Little Things,0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,"['europop', 'swedish pop']",Little Things:ABBA
5vVB6iuppIKP6rTQBtogUL,spotify:track:5vVB6iuppIKP6rTQBtogUL,X & O,0ILo2K3FmfIh4ICcbHE7RK,Lil Cobaine,spotify:artist:0ILo2K3FmfIh4ICcbHE7RK,['trap soul'],X & O:Lil Cobaine
318CwhlHyuxroBtuoeh3oR,spotify:track:318CwhlHyuxroBtuoeh3oR,Dead Man's Arms,0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,"['electropop', 'modern alternative rock', 'modern rock', 'pop']",Dead Man's Arms:Bishop Briggs
,175-Thor: Surprises,Myths and Legends,,,,,
4RGWHfQeJftd5XrP8JUgFj,spotify:track:4RGWHfQeJftd5XrP8JUgFj,Metamodernity,6ft7JnxMyZhp7N52qzHymY,Vansire,spotify:artist:6ft7JnxMyZhp7N52qzHymY,"['bedroom pop', 'indie pop', 'rochester mn indie']",Metamodernity:Vansire
2LAtELE0xGyMKcvNlxiyF3,spotify:track:2LAtELE0xGyMKcvNlxiyF3,1 Day 2 Nights,28y6CyJNkGNjJQKrlx4AmN,HRVY,spotify:artist:28y6CyJNkGNjJQKrlx4AmN,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",1 Day 2 Nights:HRVY
4lrTdUCdKYuXJ8PGCW5lWy,spotify:track:4lrTdUCdKYuXJ8PGCW5lWy,SUPERIMPOSE,6xgvgzXNv3ymcITXTrxRaA,ELIO,spotify:artist:6xgvgzXNv3ymcITXTrxRaA,"['alt z', 'dance pop', 'electropop', 'pop']",SUPERIMPOSE:ELIO
0eBr9W1GE5nou99gRdy02J,spotify:track:0eBr9W1GE5nou99gRdy02J,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,"['classical', 'classical era', 'early romantic era', 'german romanticism']","Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio:Ludwig van Beethoven"
1TvRcfzxkajCVvPngmxXCm,spotify:track:1TvRcfzxkajCVvPngmxXCm,Saal,6rssOv0SkFXtxsVnor4DbR,Umer Ahmed,spotify:artist:6rssOv0SkFXtxsVnor4DbR,[],Saal:Umer Ahmed
2kQuhkFX7uSVepCD3h29g5,spotify:track:2kQuhkFX7uSVepCD3h29g5,Smack That,0z4gvV4rjIZ9wHck67ucSV,Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,['dance pop'],Smack That:Akon
5UXJzLFdBn6u9FJTCnoHrH,spotify:track:5UXJzLFdBn6u9FJTCnoHrH,Memories,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,"['bedroom pop', 'pop']",Memories:Conan Gray
6kxaaIeowajN7w21PfMLbu,spotify:track:6kxaaIeowajN7w21PfMLbu,So Good,26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",So Good:Halsey
0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']","NEW MAGIC WAND:Tyler, The Creator"
4iTQ4eY8gKg7heomMnxAdj,spotify:track:4iTQ4eY8gKg7heomMnxAdj,Tormented Lovers,2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,spotify:artist:2ifvIECHAlEgPMBuBOJ0lG,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",Tormented Lovers:Bear McCreary
3bxlVq7OILLAU55cV9r9vv,spotify:track:3bxlVq7OILLAU55cV9r9vv,Arizona Summer,6gMyLqdBGrHjR8TdCutVIP,Peter Fenn,spotify:artist:6gMyLqdBGrHjR8TdCutVIP,"['chill r&b', 'la pop']",Arizona Summer:Peter Fenn
1170VohRSx6GwE6QDCHPPH,spotify:track:1170VohRSx6GwE6QDCHPPH,Kilby Girl,6p2HnfM955TI1bX34dkLnI,The Backseat Lovers,spotify:artist:6p2HnfM955TI1bX34dkLnI,"['indie pop', 'modern rock', 'slc indie']",Kilby Girl:The Backseat Lovers
5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Both (feat. Drake):Gucci Mane
6MYJv37Mpj5njLLbxKWNun,spotify:track:6MYJv37Mpj5njLLbxKWNun,Crush,5DD5GZd4ElmQTy9NleMvKJ,Tessa Violet,spotify:artist:5DD5GZd4ElmQTy9NleMvKJ,"['alt z', 'indie pop']",Crush:Tessa Violet
7z2DKGAsPPdxOwTzMaVYD4,spotify:track:7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,3ZWE1TnryM03rfzVin17K0,Tamio Okuda,spotify:artist:3ZWE1TnryM03rfzVin17K0,"['j-acoustic', 'j-pop', 'j-rock', 'japanese singer-songwriter']",Kill Me Pretty:Tamio Okuda
023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,5MouCg6ta7zAxsfMEbc1uh,OMI,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,[],Cheerleader - Felix Jaehn Remix Radio Edit:OMI
2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap']",Come & Go (with Marshmello):Juice WRLD
,"Pyar Hua Iqrar Hua (From ""Shree 420"")",Manna Dey,,,,,
6LO0ryApQDcoL42O5o872S,spotify:track:6LO0ryApQDcoL42O5o872S,sugar at the bottom,3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,spotify:artist:3LjhVl7GzYsza1biQjTpaN,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']",sugar at the bottom:Hayley Kiyoko
5Fli1xRi01bvCjsZvKWro0,spotify:track:5Fli1xRi01bvCjsZvKWro0,Houdini,7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,"['indietronica', 'modern rock', 'rock']",Houdini:Foster The People
7GIzQFxHdON9BXJXea86pv,spotify:track:7GIzQFxHdON9BXJXea86pv,Sochta Hoon Keh Woh Kitne Masoom Teh - Complete Original Recording,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Sochta Hoon Keh Woh Kitne Masoom Teh - Complete Original Recording:Nusrat Fateh Ali Khan
3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,Team,163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'metropopolis', 'nz pop', 'pop']",Team:Lorde
6ukoIMQf2NzLAXqJVA4b8O,spotify:track:6ukoIMQf2NzLAXqJVA4b8O,Hadippa,1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,"['filmi', 'indian instrumental', 'modern bollywood']",Hadippa:Pritam
,How to talk to customer service – and actually get what you want,Life Kit,,,,,
3e271PjoGBvN2ALz5E55QY,spotify:track:3e271PjoGBvN2ALz5E55QY,Skugge,0NJ6wlOAsAJ1PN4VRdTPKA,Wardruna,spotify:artist:0NJ6wlOAsAJ1PN4VRdTPKA,"['medieval folk', 'nordic folk', 'rune folk', 'viking folk']",Skugge:Wardruna
3IUiA6msgyFl3f8kzbdgQP,spotify:track:3IUiA6msgyFl3f8kzbdgQP,Forgive Me (feat. Izzy Bizu),21mKp7DqtSNHhCAU2ugvUw,ODESZA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm']",Forgive Me (feat. Izzy Bizu):ODESZA
4JeOesjcWWlprTAvucDSJX,spotify:track:4JeOesjcWWlprTAvucDSJX,People Watching,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,"['bedroom pop', 'pop']",People Watching:Conan Gray
15DrrIod12Tc2IoMaHiwlQ,spotify:track:15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",I Bet My Life:Imagine Dragons
10T5KXOgfLTMcdVXK8dHns,spotify:track:10T5KXOgfLTMcdVXK8dHns,Blinding Lights,3ss8CCHIds5hKnQ9un3dU0,Glass Tides,spotify:artist:3ss8CCHIds5hKnQ9un3dU0,"['melodic hardcore', 'post-screamo']",Blinding Lights:Glass Tides
44xO8889yUQHn70P73NILS,spotify:track:44xO8889yUQHn70P73NILS,Believe Me,6YCM9JwkqdEFQSzztmh4Kb,Navos,spotify:artist:6YCM9JwkqdEFQSzztmh4Kb,"['deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",Believe Me:Navos
1ygWVnrMT8kyZTYhnyoirN,spotify:track:1ygWVnrMT8kyZTYhnyoirN,Kaise Bolein,1gcHKvKKZtEccnyXYlSvP5,Abdullah Maharvi,spotify:artist:1gcHKvKKZtEccnyXYlSvP5,['pakistani indie'],Kaise Bolein:Abdullah Maharvi
0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,Feel Good Inc.,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,['alternative hip hop'],Feel Good Inc.:Gorillaz
5M4yti0QxgqJieUYaEXcpw,spotify:track:5M4yti0QxgqJieUYaEXcpw,Eventually,5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'neo-psychedelic']",Eventually:Tame Impala
2TfSHkHiFO4gRztVIkggkE,spotify:track:2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'modern rock']","Sugar, We're Goin Down:Fall Out Boy"
,Can't Believe It (feat. 2 Chainz),Kid Cudi,,,,,
0XCtRvfDHT98h0iUSDFtyO,spotify:track:0XCtRvfDHT98h0iUSDFtyO,Chaap Tilak,3OzUySgSF8QxZScB0RxDCB,Namita Choudhary,spotify:artist:3OzUySgSF8QxZScB0RxDCB,"['desi pop', 'modern bollywood']",Chaap Tilak:Namita Choudhary
1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,spotify:artist:4ETSs924pXMzjIeD6E9b4u,"['bedroom soul', 'pop']",Sunday Best:Surfaces
64ch5GFGb2lq9NbjPdjkaM,spotify:track:64ch5GFGb2lq9NbjPdjkaM,Summerland,7sOR7gk6XUlGnxj3p9F54k,half•alive,spotify:artist:7sOR7gk6XUlGnxj3p9F54k,"['alt z', 'indie pop', 'modern alternative rock', 'modern rock']",Summerland:half•alive
4ASOMWcJUrwEpjJy4GEijz,spotify:track:4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),7tm9Tuc70geXOOyKhtZHIj,Chris Lorenzo,spotify:artist:7tm9Tuc70geXOOyKhtZHIj,"['bass house', 'deep groove house', 'edm', 'electro house', 'house']",California Dreamin' (feat. High Jinx):Chris Lorenzo
6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,Black Beatles,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",Black Beatles:Rae Sremmurd
4zJyzpMY82bUgGIE3VNxUe,spotify:track:4zJyzpMY82bUgGIE3VNxUe,Experimental (feat. Chip Tha Ripper & Juicy J),0c173mlxpT3dSFRgMO8XPh,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Experimental (feat. Chip Tha Ripper & Juicy J):Big Sean
1000nHvUdawXuUHgBod4Wv,spotify:track:1000nHvUdawXuUHgBod4Wv,Panini,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,"['lgbtq+ hip hop', 'pop']",Panini:Lil Nas X
5xJlzQiPLYkvlqkRPKzBwD,spotify:track:5xJlzQiPLYkvlqkRPKzBwD,Emergency Contact,4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,['screamo'],Emergency Contact:Pierce The Veil
3Q2DzxxcwyDI6pMHkV4MeG,spotify:track:3Q2DzxxcwyDI6pMHkV4MeG,Make of It,7sOR7gk6XUlGnxj3p9F54k,half•alive,spotify:artist:7sOR7gk6XUlGnxj3p9F54k,"['alt z', 'indie pop', 'modern alternative rock', 'modern rock']",Make of It:half•alive
5aXTfpNOqLj35ydEiLio67,spotify:track:5aXTfpNOqLj35ydEiLio67,Follow,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",Follow:Martin Garrix
3HFvMIvCBNGkypFCQUHjyV,spotify:track:3HFvMIvCBNGkypFCQUHjyV,Supernatural,5tFRohaO5yEsuJxmMnlCO9,Barns Courtney,spotify:artist:5tFRohaO5yEsuJxmMnlCO9,"['modern alternative rock', 'modern rock', 'rock']",Supernatural:Barns Courtney
0ZdMmIWxCAO0CeR5sSmdzn,spotify:track:0ZdMmIWxCAO0CeR5sSmdzn,Shikayat,0sHAWQhZ5GxE0QO0peVXw3,Archana Gore,spotify:artist:0sHAWQhZ5GxE0QO0peVXw3,[],Shikayat:Archana Gore
3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",Heaven Takes You Home (feat. Connie Constance):Swedish House Mafia
6iP5RyT5UYri2lBXF5HXPv,spotify:track:6iP5RyT5UYri2lBXF5HXPv,Scatterbrain,6OjbjDH6ZfL9NWdioYibGP,DLG.,spotify:artist:6OjbjDH6ZfL9NWdioYibGP,[],Scatterbrain:DLG.
,172-Norwegian Folklore: Adventure!,Myths and Legends,,,,,
37AGgp9VP8TVJBfEat74Bj,spotify:track:37AGgp9VP8TVJBfEat74Bj,Candy (feat. Trippie Redd),6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,"['ohio hip hop', 'pop', 'pop rap']",Candy (feat. Trippie Redd):Machine Gun Kelly
2FpzEUblvxvCSv7aQbe8l5,spotify:track:2FpzEUblvxvCSv7aQbe8l5,Cayo La Noche X Diles X Soy Peor,3NjvXwncl7KsWx8Onw9oWB,Santiago Novello,spotify:artist:3NjvXwncl7KsWx8Onw9oWB,[],Cayo La Noche X Diles X Soy Peor:Santiago Novello
6pDVjCUA3B1vg9waKutAsv,spotify:track:6pDVjCUA3B1vg9waKutAsv,Attention,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",Attention:The Weeknd
2joEpsXflccZD0ZwKEdz5m,spotify:track:2joEpsXflccZD0ZwKEdz5m,Sugar,3zmfs9cQwzJl575W1ZYXeT,Men I Trust,spotify:artist:3zmfs9cQwzJl575W1ZYXeT,['indie pop'],Sugar:Men I Trust
2OlXEjn4FufYIVL9KC1FHO,spotify:track:2OlXEjn4FufYIVL9KC1FHO,Streets - DJ Sliink Remix,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,"['dance pop', 'pop']",Streets - DJ Sliink Remix:Doja Cat
2g3qKijfeHfDyM7Fmaoi5M,spotify:track:2g3qKijfeHfDyM7Fmaoi5M,Blow,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,spotify:artist:3tJoFztHeIJkJWMrx0td2f,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Blow:Moneybagg Yo
3pYvs3jAA5APaB5cax7eXr,spotify:track:3pYvs3jAA5APaB5cax7eXr,Bad Habits (Slowed + Reverb),0jowzILNRrPmfpajO2iWmz,Solstice,spotify:artist:0jowzILNRrPmfpajO2iWmz,['slowed and reverb'],Bad Habits (Slowed + Reverb):Solstice
3eeU7oRuEUbFHMrsJ8rvpk,spotify:track:3eeU7oRuEUbFHMrsJ8rvpk,What Should I Say,3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'rock']",What Should I Say:The 1975
,You're The Top,Tony Bennett,,,,,
3B5yl01KF06NkYG39BdTBa,spotify:track:3B5yl01KF06NkYG39BdTBa,Just For Me (with SZA) - Space Jam: A New Legacy,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,"['melodic rap', 'rap', 'slap house']",Just For Me (with SZA) - Space Jam: A New Legacy:SAINt JHN
5xGPWuqxOJbw2xs6FRI59G,spotify:track:5xGPWuqxOJbw2xs6FRI59G,Fairy Light,5Lqrkxi2AoI6HJQGoiVR5l,EIRLYS,spotify:artist:5Lqrkxi2AoI6HJQGoiVR5l,['spectra'],Fairy Light:EIRLYS
7EYEswNmA0XjzwUitONgzK,spotify:track:7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,1VFIeAFbzMVHmvGQtfE6OI,Deepak Rathore Project,spotify:artist:1VFIeAFbzMVHmvGQtfE6OI,['indian indie'],Tuta Pull Wahan:Deepak Rathore Project
3YRvnftfueV3fwhWIQvri2,spotify:track:3YRvnftfueV3fwhWIQvri2,up to me,49tQo2QULno7gxHutgccqF,LANY,spotify:artist:49tQo2QULno7gxHutgccqF,"['la pop', 'pop']",up to me:LANY
3u1f75MWE7gsMhZ4bBaZ4U,spotify:track:3u1f75MWE7gsMhZ4bBaZ4U,All's Well That Ends,4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,spotify:artist:4hz8tIajF2INpgM0qzPJz2,['modern rock'],All's Well That Ends:Rainbow Kitten Surprise
27fMPdnYNuuFuSQrUNJkqj,spotify:track:27fMPdnYNuuFuSQrUNJkqj,If By Chance - slowed + reverb,2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",If By Chance - slowed + reverb:Ruth B.
7KjIhqpp6bpUc4W9sllJud,spotify:track:7KjIhqpp6bpUc4W9sllJud,Sunday,2garjIdgTW5i89s4Z3UT72,Andrew Garfield,spotify:artist:2garjIdgTW5i89s4Z3UT72,"['hollywood', 'show tunes']",Sunday:Andrew Garfield
46nvQpUDsxpS08UTFOeKTA,spotify:track:46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,0xRXCcSX89eobfrshSVdyu,MEDUZA,spotify:artist:0xRXCcSX89eobfrshSVdyu,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",Tell It To My Heart:MEDUZA
6KtNLc95StBKfOmFDAoTwi,spotify:track:6KtNLc95StBKfOmFDAoTwi,Kali Kali Zulfon Ke Phande Na,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",Kali Kali Zulfon Ke Phande Na:Nusrat Fateh Ali Khan
1mw0RgNXIpYRyyCdBQbLgA,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,['pop'],Love Of My Life:Harry Styles
7LR85XLWw2yXqKBSI5brbG,spotify:track:7LR85XLWw2yXqKBSI5brbG,Run This Town,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'hip hop', 'rap']",Run This Town:JAY-Z
6XmAglg07ZW7SZ9CcMOqNJ,spotify:track:6XmAglg07ZW7SZ9CcMOqNJ,Wild,3mGW1eoqwNtCxd8R3hIOM5,Talhah Yunus,spotify:artist:3mGW1eoqwNtCxd8R3hIOM5,"['desi hip hop', 'pakistani hip hop']",Wild:Talhah Yunus
1NFqszFNaYFCTjdGb3TfSh,spotify:track:1NFqszFNaYFCTjdGb3TfSh,Vision - Slowed,1wJNeTGqvB8WVYak3HC3pk,Hucci,spotify:artist:1wJNeTGqvB8WVYak3HC3pk,"['bass trap', 'electronic trap']",Vision - Slowed:Hucci
54VFhe501kUbDYj2OrueMp,spotify:track:54VFhe501kUbDYj2OrueMp,AHHH HA,3hcs9uc56yIGFCSy9leWe7,Lil Durk,spotify:artist:3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",AHHH HA:Lil Durk
58AGoOGbwsQMhBbH0eFLRR,spotify:track:58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Over Now (with The Weeknd):Calvin Harris
2nF4CJQfTfwft6TYVYLKiI,spotify:track:2nF4CJQfTfwft6TYVYLKiI,kya karoon?,5lMNphVhMLvhFmTWiKiLA2,Zaeden,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,"['desi pop', 'hindi indie', 'indian edm']",kya karoon?:Zaeden
3XWRc74od1pT7MUkGiJmoW,spotify:track:3XWRc74od1pT7MUkGiJmoW,Just A Word,0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Just A Word:Prateek Kuhad
1PDP7mLiAMwhfmgIwzhOm2,spotify:track:1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Yebba’s Heartbreak:Drake
2Z8yfpFX0ZMavHkcIeHiO1,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Monster (Shawn Mendes & Justin Bieber):Shawn Mendes
0HCnj7pfrvshnocOJUFeit,spotify:track:0HCnj7pfrvshnocOJUFeit,Top Off,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",Top Off:Gunna
1uI4sS3pweJnEVZDA1Ujgh,spotify:track:1uI4sS3pweJnEVZDA1Ujgh,Sar Phira,6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,spotify:artist:6gIqKYKRmltKfkTnxhMv8V,"['indian indie', 'pakistani indie', 'pakistani pop']",Sar Phira:Hasan Raheem
,17C-Theseus: I Volunteer as Tribute,Myths and Legends,,,,,
2alc8VZAzDgdAsL2QMk3hu,spotify:track:2alc8VZAzDgdAsL2QMk3hu,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,spotify:artist:3O5HD95HTEPgoPFOjAb7yV,['viral rap'],Skechers:DripReport
2nEIZMf1Zvs7A89f9JiU9O,spotify:track:2nEIZMf1Zvs7A89f9JiU9O,Mera Bichraa Yaar - Red Bull Soundclash (Live),2fizRsm6KDWZvysU00yZrX,Strings,spotify:artist:2fizRsm6KDWZvysU00yZrX,"['classic pakistani pop', 'filmi', 'pakistani pop', 'pakistani rock']",Mera Bichraa Yaar - Red Bull Soundclash (Live):Strings
6z9YgNd6u3k7eSLAR7Nsom,spotify:track:6z9YgNd6u3k7eSLAR7Nsom,Farda,3atMq790wQ7IqjeSO0HFeP,Bayaan,spotify:artist:3atMq790wQ7IqjeSO0HFeP,"['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']",Farda:Bayaan
6nw0sXQqDNCQx2IN6ZyJqX,spotify:track:6nw0sXQqDNCQx2IN6ZyJqX,KYUN,7iUydu6DUbUBsDDwheSlkr,Karakoram,spotify:artist:7iUydu6DUbUBsDDwheSlkr,"['pakistani pop', 'pakistani rock']",KYUN:Karakoram
66ZcOcouenzZEnzTJvoFmH,spotify:track:66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop', 'post-teen pop']",The Sweet Escape:Gwen Stefani
,Workers Are Ready to Change Jobs. Should Bosses Let Them Leave?,WSJ Your Money Briefing,,,,,
0rIAC4PXANcKmitJfoqmVm,spotify:track:0rIAC4PXANcKmitJfoqmVm,Motivation,2cWZOOzeOm4WmBJRnD5R7I,Normani,spotify:artist:2cWZOOzeOm4WmBJRnD5R7I,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']",Motivation:Normani
